last_pop_flow,last_vacancy,last_tourists,last_sns_kpop,last_hotel_rate,scen_A,scen_B,scen_C,night_economy,kpop_fandom,policy_support,scenario,success_prob_target,success_flag,delta_flow_target,delta_vacancy_target
0.8753402829170227,0.1873742938041687,0.8281570076942444,0.5514662265777588,0.7563992142677307,0.0,1.0,0.0,0.7483952641487122,0.8245401978492737,0.6500847935676575,B,0.7739555239677429,1,0.1530493050813675,-0.01816404238343239
0.8423672318458557,0.20305964350700378,0.811133086681366,0.3977155387401581,0.7837985754013062,0.0,0.0,1.0,0.6671735048294067,0.3677254617214203,0.6531193256378174,C,0.563011884689331,1,0.11684618890285492,-0.025609882548451424
0.8252847790718079,0.17725428938865662,0.7513477206230164,0.6024993062019348,0.8170211911201477,0.0,1.0,0.0,0.726250171661377,0.7693747878074646,0.7521699666976929,B,0.7478803992271423,1,0.14474382996559143,-0.021252986043691635
0.7554168701171875,0.2660426199436188,0.8261703848838806,0.3959415853023529,0.7051548957824707,0.0,0.0,1.0,0.35753756761550903,0.30471575260162354,0.8169407844543457,C,0.49075525999069214,1,0.07046139240264893,-0.03595723211765289
0.8737622499465942,0.2865012288093567,0.8819143176078796,0.5469803810119629,0.7053637504577637,0.0,1.0,0.0,0.7231011986732483,0.7508224248886108,0.419491708278656,B,0.6507619619369507,1,0.12802749872207642,-0.009657548740506172
0.7081789374351501,0.2761928141117096,0.6416115164756775,0.45061689615249634,0.6998811960220337,1.0,0.0,0.0,0.33301106095314026,0.24517183005809784,0.2607533037662506,A,0.36444535851478577,0,0.0516236387193203,-0.013420723378658295
0.8682977557182312,0.2528744637966156,0.8077993392944336,0.6558621525764465,0.7269955277442932,0.0,1.0,0.0,0.40649574995040894,0.8654917478561401,0.8214583992958069,B,0.7607027888298035,0,0.09526710212230682,-0.018619315698742867
0.7555912733078003,0.19494985044002533,0.7348853349685669,0.4039541780948639,0.7699294090270996,1.0,0.0,0.0,0.4585026204586029,0.11050033569335938,0.5159103274345398,A,0.4167744517326355,0,0.02360069938004017,-0.009000424295663834
0.8548573851585388,0.28909242153167725,0.7527108192443848,0.5325724482536316,0.768089771270752,0.0,0.0,1.0,0.45265617966651917,0.23546406626701355,0.7736588716506958,C,0.5418980121612549,0,0.0852893814444542,-0.015642903745174408
0.7471669912338257,0.19911442697048187,0.8036311268806458,0.486093670129776,0.8120238780975342,0.0,1.0,0.0,0.7501381635665894,0.5198541879653931,0.08130856603384018,B,0.6530920267105103,1,0.10490695387125015,0.004242198541760445
0.8477170467376709,0.24773894250392914,0.7409039735794067,0.4977090358734131,0.6880327463150024,0.0,0.0,1.0,0.6858192682266235,0.18952436745166779,0.7689310312271118,C,0.5370042324066162,1,0.09601020812988281,-0.013429711572825909
0.7541609406471252,0.3195902705192566,0.7511253356933594,0.6385544538497925,0.747430145740509,0.0,1.0,0.0,0.874384343624115,0.7033098340034485,0.544006884098053,B,0.7148255705833435,1,0.11860435456037521,-0.020891079679131508
0.7772871851921082,0.13988275825977325,0.775193989276886,0.39632371068000793,0.765500545501709,0.0,0.0,1.0,0.7839836478233337,0.40516185760498047,0.570666491985321,C,0.6454399824142456,1,0.11426372826099396,-0.02939855307340622
0.8465242981910706,0.19101038575172424,0.7738653421401978,0.5647106170654297,0.7253944873809814,0.0,0.0,1.0,0.7865985631942749,0.46383023262023926,0.5000889301300049,C,0.6643166542053223,0,0.13197100162506104,-0.028594892472028732
0.7509017586708069,0.14878425002098083,0.6996403932571411,0.4911356270313263,0.7364635467529297,0.0,0.0,1.0,0.06362053006887436,0.3477446436882019,0.3809809684753418,C,0.4793448746204376,0,0.05050021782517433,-0.032958462834358215
0.725252091884613,0.23749588429927826,0.7778919339179993,0.4599073827266693,0.6977861523628235,1.0,0.0,0.0,0.10662167519330978,0.10247807949781418,0.39902999997138977,A,0.36922380328178406,0,0.025893114507198334,-0.0026696918066591024
0.7601668238639832,0.2782791554927826,0.8229508399963379,0.5435776114463806,0.745354950428009,0.0,1.0,0.0,0.9428864121437073,0.5996116399765015,0.45750895142555237,B,0.5954630374908447,1,0.12893475592136383,0.001927679404616356
0.817349374294281,0.24506263434886932,0.7023558020591736,0.43315568566322327,0.7198197245597839,1.0,0.0,0.0,0.42384806275367737,0.29261109232902527,0.14057579636573792,A,0.413526713848114,0,0.06856192648410797,-0.013643450103700161
0.7031385898590088,0.2134944647550583,0.7196499109268188,0.4702613353729248,0.7991149425506592,1.0,0.0,0.0,0.35173553228378296,0.18820789456367493,0.484260231256485,A,0.3815453052520752,0,0.06320951879024506,-0.01470656506717205
0.7439370155334473,0.22338837385177612,0.692732572555542,0.46746721863746643,0.6885889172554016,0.0,0.0,1.0,0.5487290620803833,0.4250393509864807,0.692382276058197,C,0.5860643982887268,1,0.09587708860635757,-0.013667489401996136
0.8311108946800232,0.19107303023338318,0.7082165479660034,0.460958868265152,0.7446396350860596,0.0,0.0,1.0,0.4689347445964813,0.383820116519928,0.7870832681655884,C,0.5780907869338989,1,0.06918381154537201,-0.021193066611886024
0.7571476101875305,0.2659969925880432,0.7402302622795105,0.412570983171463,0.7008896470069885,0.0,0.0,1.0,0.5123730897903442,0.49373912811279297,0.6804651618003845,C,0.4970073997974396,0,0.11472916603088379,-0.017872963100671768
0.6925938129425049,0.21049728989601135,0.7891761064529419,0.4893024265766144,0.7217894196510315,1.0,0.0,0.0,0.08868610113859177,0.2164837270975113,0.11769604682922363,A,0.3781697154045105,0,0.0648990198969841,0.000515881460160017
0.8578696250915527,0.23378564417362213,0.8031903505325317,0.5476053357124329,0.7380574941635132,0.0,1.0,0.0,0.7984885573387146,0.8940930962562561,0.8888999819755554,B,0.7526000142097473,0,0.132964625954628,-0.024425826966762543
0.7652708292007446,0.2550995647907257,0.737062931060791,0.5667123794555664,0.8155641555786133,0.0,1.0,0.0,0.7964491248130798,0.8963409662246704,0.3678955137729645,B,0.7204616069793701,1,0.13995224237442017,-0.004816827364265919
0.8383627533912659,0.26267823576927185,0.6900443434715271,0.5144147276878357,0.7772212028503418,1.0,0.0,0.0,0.6290147304534912,0.1342894434928894,0.2093018740415573,A,0.4003414511680603,0,0.06392664462327957,-0.0070601701736450195
0.7379124164581299,0.2734665870666504,0.7031692862510681,0.37085530161857605,0.6925798058509827,1.0,0.0,0.0,0.11271227151155472,0.03150113672018051,0.6002046465873718,A,0.38082757592201233,0,0.01938634179532528,-0.00435644993558526
0.8866811990737915,0.19515076279640198,0.8228448629379272,0.5247535109519958,0.7919977903366089,0.0,1.0,0.0,0.8128434419631958,0.8853169679641724,0.5531491637229919,B,0.7218482494354248,1,0.12520116567611694,-0.01577683351933956
0.7718138694763184,0.22599555552005768,0.7260293960571289,0.454541951417923,0.7554712295532227,1.0,0.0,0.0,0.10937684774398804,0.16523541510105133,0.4809671640396118,A,0.412852942943573,1,0.057267509400844574,-0.002376603428274393
0.7963228225708008,0.255613774061203,0.7843179702758789,0.6019696593284607,0.8357551097869873,0.0,1.0,0.0,0.49146464467048645,0.8520209193229675,0.8027052283287048,B,0.7107884287834167,0,0.109249547123909,-0.003626929596066475
0.7690814733505249,0.14488352835178375,0.7569305300712585,0.6659432649612427,0.7626901865005493,0.0,1.0,0.0,0.46660271286964417,0.9153279662132263,0.5470787286758423,B,0.7159180641174316,0,0.08279579877853394,-0.011541642248630524
0.7976528406143188,0.23721320927143097,0.7252113223075867,0.46010321378707886,0.663874089717865,0.0,0.0,1.0,0.1302538365125656,0.3225697875022888,0.8552432656288147,C,0.5391746163368225,1,0.07370282709598541,-0.026355387642979622
0.8170324563980103,0.14671209454536438,0.6983053684234619,0.4409055709838867,0.6840940713882446,0.0,0.0,1.0,0.5577448606491089,0.5014830231666565,0.9171128869056702,C,0.6065962314605713,1,0.13816845417022705,-0.02349044568836689
0.7241964936256409,0.2829471826553345,0.7814062833786011,0.4536808431148529,0.786149799823761,1.0,0.0,0.0,0.49438855051994324,0.3773692548274994,0.06965314596891403,A,0.5012381672859192,1,0.06174629181623459,-0.00304284761659801
0.7969973683357239,0.28560346364974976,0.7383580207824707,0.5507457852363586,0.7729195356369019,0.0,0.0,1.0,0.540247917175293,0.5452715158462524,0.9130277037620544,C,0.5658681988716125,1,0.13413110375404358,-0.01375147607177496
0.7985525727272034,0.24283188581466675,0.6901472210884094,0.43429967761039734,0.6761757135391235,0.0,0.0,1.0,0.666509747505188,0.2736295163631439,0.8614678382873535,C,0.6295908689498901,0,0.13513155281543732,-0.006075579673051834
0.8639761209487915,0.2558007538318634,0.8580944538116455,0.5698253512382507,0.8160943388938904,0.0,1.0,0.0,0.8544448614120483,0.5676355361938477,0.7543101906776428,B,0.7529280185699463,1,0.1477860063314438,-0.014438046142458916
0.7256355881690979,0.29689088463783264,0.7195793390274048,0.476269394159317,0.762187123298645,1.0,0.0,0.0,0.3471233546733856,0.060817308723926544,0.48960840702056885,A,0.4183737635612488,0,-0.00047203153371810913,-0.009291236288845539
0.8389183878898621,0.1606988161802292,0.7849339246749878,0.5004032850265503,0.7458587884902954,0.0,0.0,1.0,0.5273116827011108,0.25064578652381897,0.6160463094711304,C,0.6170345544815063,1,0.08517273515462875,-0.03176727518439293
0.7659313082695007,0.32278895378112793,0.7028429508209229,0.4980012774467468,0.7923935651779175,1.0,0.0,0.0,0.6889986395835876,0.09944996237754822,0.1387687772512436,A,0.314409464597702,1,0.0716669112443924,-0.0026510939933359623
0.8071045279502869,0.30173832178115845,0.7484456300735474,0.41427963972091675,0.7842307686805725,1.0,0.0,0.0,0.2695384919643402,0.5378372669219971,0.6078944802284241,A,0.463139146566391,0,0.052427373826503754,0.0003820965066552162
0.7877697348594666,0.28571757674217224,0.7743921279907227,0.4636550545692444,0.7421002388000488,1.0,0.0,0.0,0.4199078679084778,0.10081900656223297,0.40262213349342346,A,0.4082598090171814,0,0.0638841986656189,-0.022378258407115936
0.7900583148002625,0.1991037130355835,0.7821357846260071,0.4121715724468231,0.7634902000427246,0.0,0.0,1.0,0.5282805562019348,0.1952853500843048,0.8125043511390686,C,0.5311877131462097,1,0.07059632241725922,-0.03240041434764862
0.8373361229896545,0.22748813033103943,0.7817203402519226,0.5567998886108398,0.7962404489517212,0.0,1.0,0.0,0.7551833987236023,0.6171712875366211,0.5713231563568115,B,0.6590139269828796,0,0.12383455038070679,-0.009297040291130543
0.744040846824646,0.21321766078472137,0.7387313842773438,0.47749757766723633,0.6636674404144287,0.0,0.0,1.0,0.27781838178634644,0.484342485666275,0.6107977628707886,C,0.5482222437858582,0,0.05486627668142319,-0.02475038357079029
0.8625001311302185,0.24062992632389069,0.769875168800354,0.5036983489990234,0.770321249961853,0.0,0.0,1.0,0.32869771122932434,0.25543156266212463,0.8184905052185059,C,0.5953405499458313,1,0.06388729810714722,-0.014638196676969528
0.8586792349815369,0.3114382028579712,0.7786207795143127,0.5893718600273132,0.7469723224639893,0.0,1.0,0.0,0.4193434417247772,0.9778941869735718,0.6935295462608337,B,0.6561172008514404,1,0.10759535431861877,-0.015943016856908798
0.827196478843689,0.20506370067596436,0.7539962530136108,0.6361925601959229,0.7665392756462097,0.0,1.0,0.0,0.713554859161377,0.9735260009765625,0.8499637842178345,B,0.7369806170463562,1,0.1317235231399536,-0.026680124923586845
0.76535564661026,0.28421056270599365,0.7123079299926758,0.40962308645248413,0.7415016293525696,1.0,0.0,0.0,0.16842356324195862,0.18430237472057343,0.43566712737083435,A,0.30289196968078613,0,0.03362605348229408,-0.010106097906827927
0.7744059562683105,0.2378803789615631,0.665233314037323,0.44185933470726013,0.7615079879760742,1.0,0.0,0.0,0.17208752036094666,0.2624300420284271,0.5233041048049927,A,0.36724162101745605,1,0.07870188355445862,0.0012615080922842026
0.8575072288513184,0.20194809138774872,0.8935105204582214,0.5791692733764648,0.8341464996337891,0.0,1.0,0.0,0.8692382574081421,0.7618287205696106,0.8062947988510132,B,0.7042070031166077,1,0.11922073364257812,-0.03999999910593033
0.7676784992218018,0.27461883425712585,0.8114038705825806,0.5651535987854004,0.770426869392395,0.0,1.0,0.0,0.6107127666473389,0.8731370568275452,0.8748579025268555,B,0.7886863350868225,1,0.1373414695262909,-0.020489420741796494
0.7937927842140198,0.19721683859825134,0.7789232134819031,0.5385158061981201,0.7527803778648376,0.0,1.0,0.0,0.5602233409881592,0.7955621480941772,0.5477780103683472,B,0.6219738125801086,1,0.08649501949548721,-0.015179813839495182
0.7236236333847046,0.21100984513759613,0.6766083836555481,0.5324129462242126,0.6968141794204712,0.0,0.0,1.0,0.3326740264892578,0.6133631467819214,0.5291361808776855,C,0.4825569689273834,1,0.08179918676614761,-0.019910313189029694
0.7703335285186768,0.19192823767662048,0.7662367820739746,0.5301982760429382,0.799796998500824,0.0,1.0,0.0,0.34153833985328674,0.8161420822143555,0.6226713061332703,B,0.742550253868103,1,0.11258246749639511,-0.014791096560657024
0.8136515021324158,0.21375705301761627,0.8364022970199585,0.5545353293418884,0.7872377038002014,0.0,1.0,0.0,0.6692173480987549,0.9293746948242188,0.775996208190918,B,0.7153241634368896,1,0.11837061494588852,-0.012153824791312218
0.7566305994987488,0.2939145565032959,0.7623627781867981,0.5383687019348145,0.7229658365249634,0.0,1.0,0.0,0.577033519744873,0.8918428421020508,0.6326147317886353,B,0.7063538432121277,0,0.1261761337518692,-0.01803714595735073
0.8118476271629333,0.2787182331085205,0.668928325176239,0.4189612567424774,0.7642583847045898,1.0,0.0,0.0,0.3919367492198944,0.03608737140893936,0.15431199967861176,A,0.4113999605178833,1,0.01523243635892868,-0.006951602641493082
0.7160527110099792,0.23058746755123138,0.6729374527931213,0.39326757192611694,0.7120292782783508,1.0,0.0,0.0,0.43526318669319153,0.059526246041059494,0.4748416841030121,A,0.3641144931316376,1,0.036431554704904556,-0.008176594041287899
0.8372693657875061,0.18456915020942688,0.7894395589828491,0.5023033618927002,0.7966806888580322,0.0,1.0,0.0,0.7699261903762817,0.812558650970459,0.8658868074417114,B,0.761488676071167,0,0.13369904458522797,-0.01880653202533722
0.8131054043769836,0.2695237994194031,0.7129854559898376,0.46620091795921326,0.7217445373535156,1.0,0.0,0.0,0.35381409525871277,0.16221903264522552,0.7265887260437012,A,0.408290833234787,0,0.0535963699221611,-0.002997409086674452
0.8535469174385071,0.21986208856105804,0.8601942658424377,0.597427487373352,0.7032718658447266,0.0,1.0,0.0,0.6047344207763672,0.8529022336006165,0.3736623227596283,B,0.7598500847816467,1,0.13916519284248352,0.0010013449937105179
0.7370328307151794,0.2663065791130066,0.726519763469696,0.44029611349105835,0.7633968591690063,0.0,0.0,1.0,0.39950141310691833,0.19680334627628326,0.7242708206176758,C,0.4549236297607422,0,0.10149387270212173,-0.014558137394487858
0.7255513668060303,0.3115615248680115,0.755326509475708,0.4505801796913147,0.7429731488227844,1.0,0.0,0.0,0.06656572222709656,0.1126324012875557,0.3948594331741333,A,0.42190316319465637,0,0.05702489614486694,-0.009924225509166718
0.7126410007476807,0.3076684772968292,0.7803942561149597,0.4797418415546417,0.7513542175292969,1.0,0.0,0.0,0.1919904202222824,0.22787536680698395,0.47556522488594055,A,0.3604661822319031,0,0.03880317136645317,-0.004048846662044525
0.7497076392173767,0.23289424180984497,0.7478657364845276,0.47061485052108765,0.7059246897697449,1.0,0.0,0.0,0.3011853098869324,0.11165770888328552,0.11291675269603729,A,0.34372279047966003,0,0.0185720082372427,-0.003218555124476552
0.8140581250190735,0.2948240041732788,0.7501260638237,0.5029441118240356,0.7860844731330872,1.0,0.0,0.0,0.2773730158805847,0.02416291832923889,0.2576749324798584,A,0.364874929189682,1,0.04541061446070671,-0.007157502230256796
0.8773370981216431,0.19587568938732147,0.8204795122146606,0.560182511806488,0.6998937129974365,0.0,1.0,0.0,0.839144229888916,0.8253053426742554,0.7950254082679749,B,0.7357720136642456,1,0.12826472520828247,-0.013298345729708672
0.8907927870750427,0.3079886734485626,0.8607285618782043,0.5787914395332336,0.8029372096061707,0.0,1.0,0.0,0.7471847534179688,0.5190682411193848,0.8945504426956177,B,0.7463260293006897,1,0.13439404964447021,-0.028420591726899147
0.7736087441444397,0.261772483587265,0.741732656955719,0.45319297909736633,0.8035468459129333,0.0,0.0,1.0,0.4771605134010315,0.377639502286911,0.6479737758636475,C,0.5490896105766296,0,0.09165523946285248,-0.015678299590945244
0.7805479764938354,0.32681068778038025,0.7468224763870239,0.524474561214447,0.733958899974823,0.0,1.0,0.0,0.7733568549156189,0.4599235951900482,0.7679193615913391,B,0.6637873649597168,0,0.12693381309509277,-0.014426758512854576
0.88248211145401,0.28064242005348206,0.772999107837677,0.5322177410125732,0.7439168095588684,0.0,1.0,0.0,0.8086310029029846,0.902628481388092,0.6366564631462097,B,0.6945115923881531,0,0.12270908057689667,-0.019246332347393036
0.8220369219779968,0.23048312962055206,0.7738169431686401,0.45784810185432434,0.7453998327255249,0.0,0.0,1.0,0.6499447226524353,0.06297898292541504,0.625761866569519,C,0.45545634627342224,1,0.09273964166641235,-0.023138904944062233
0.7018454670906067,0.30980050563812256,0.6787359118461609,0.42926672101020813,0.7933379411697388,1.0,0.0,0.0,0.055232319980859756,0.0926637202501297,0.5377249121665955,A,0.3897619843482971,1,0.02940482646226883,-0.013654718175530434
0.7551279664039612,0.2989393174648285,0.731701135635376,0.51585453748703,0.6724007725715637,1.0,0.0,0.0,0.7547449469566345,0.4436761140823364,0.21128828823566437,A,0.402037650346756,1,0.03856112062931061,0.002697351388633251
0.7866727709770203,0.22571317851543427,0.7341222763061523,0.46839967370033264,0.773485004901886,1.0,0.0,0.0,0.36711350083351135,0.41629403829574585,0.2048598825931549,A,0.3915978968143463,0,0.05115281790494919,-0.015436911955475807
0.7574793696403503,0.24188172817230225,0.6773608922958374,0.4744725823402405,0.6979539394378662,0.0,0.0,1.0,0.20917576551437378,0.4137634336948395,0.9284933805465698,C,0.5306732654571533,1,0.08197221159934998,-0.025701312348246574
0.8837628364562988,0.2081671506166458,0.7795823812484741,0.6626749634742737,0.7272475957870483,0.0,1.0,0.0,0.9283124208450317,0.952385663986206,0.674056887626648,B,0.7128070592880249,1,0.15313641726970673,-0.018665403127670288
0.8253013491630554,0.24891522526741028,0.7584473490715027,0.45247703790664673,0.7457747459411621,1.0,0.0,0.0,0.1968153417110443,0.6973375082015991,0.2963116466999054,A,0.47277945280075073,1,0.07565657049417496,-0.003024545032531023
0.7511376142501831,0.22013385593891144,0.8630113005638123,0.6414300799369812,0.8226597309112549,0.0,1.0,0.0,0.4649120271205902,0.8231543898582458,0.541170060634613,B,0.7169457674026489,0,0.11868386715650558,-0.011872350238263607
0.750913143157959,0.30545854568481445,0.7223729491233826,0.37990039587020874,0.6888649463653564,1.0,0.0,0.0,0.3920036852359772,0.05372445657849312,0.23048363626003265,A,0.3285914659500122,0,0.052882347255945206,-0.0029579896945506334
0.7530432939529419,0.23035986721515656,0.7138713598251343,0.46225032210350037,0.6904765963554382,0.0,0.0,1.0,0.6799538731575012,0.36330220103263855,0.4739673435688019,C,0.5353468060493469,1,0.05131230503320694,-0.01700817421078682
0.8222330808639526,0.30134034156799316,0.8122274279594421,0.5782411694526672,0.7759283185005188,0.0,1.0,0.0,0.6682631969451904,0.8136371970176697,0.5694913864135742,B,0.6780585050582886,1,0.11064009368419647,-0.00934683158993721
0.8589508533477783,0.30621039867401123,0.7420653700828552,0.6499735713005066,0.8418536186218262,0.0,1.0,0.0,0.7089411616325378,0.8924879431724548,0.4531641900539398,B,0.6629995107650757,0,0.1405157446861267,-0.02555253356695175
0.7509968876838684,0.2998563349246979,0.7507097125053406,0.4614636301994324,0.685836911201477,1.0,0.0,0.0,0.17519529163837433,0.4921458959579468,0.5193443894386292,A,0.48613616824150085,0,0.05313370004296303,0.004778616596013308
0.8687133193016052,0.296640545129776,0.8303821086883545,0.6409014463424683,0.8314433693885803,0.0,1.0,0.0,0.3106725513935089,0.878775417804718,0.8549935221672058,B,0.660895824432373,0,0.08787069469690323,-0.020664870738983154
0.7719742655754089,0.30669671297073364,0.8461222052574158,0.5176385641098022,0.7735565304756165,0.0,1.0,0.0,0.7305868268013,0.518094539642334,0.5661551356315613,B,0.6851784586906433,0,0.10903088748455048,-0.0014584977179765701
0.7676466703414917,0.2241840958595276,0.6912419199943542,0.4995906352996826,0.7556878328323364,1.0,0.0,0.0,0.05096894130110741,0.32830896973609924,0.11799211800098419,A,0.4185848534107208,1,0.056896574795246124,-0.005533207673579454
0.7014113068580627,0.31255221366882324,0.6572821140289307,0.4287591576576233,0.7438576817512512,1.0,0.0,0.0,0.2568182051181793,0.1868770271539688,0.6620324850082397,A,0.4200490415096283,0,0.03339352458715439,-0.011900237761437893
0.7701407670974731,0.25849494338035583,0.806115984916687,0.4366247355937958,0.7998918890953064,0.0,0.0,1.0,0.3580336272716522,0.37044814229011536,0.7809803485870361,C,0.5610490441322327,1,0.09499819576740265,-0.019906751811504364
0.7632295489311218,0.2655241787433624,0.7375936508178711,0.44299980998039246,0.7058119177818298,0.0,0.0,1.0,0.8434587121009827,0.48087021708488464,0.5293235778808594,C,0.6438280344009399,1,0.06442753970623016,-0.02083406411111355
0.8320173621177673,0.22061946988105774,0.8023273348808289,0.5679105520248413,0.7303671836853027,0.0,0.0,1.0,0.5402255654335022,0.5477514863014221,0.7567383050918579,C,0.6515690684318542,1,0.13121038675308228,-0.034233059734106064
0.7252510786056519,0.3273842930793762,0.6542824506759644,0.4150155782699585,0.7797765135765076,1.0,0.0,0.0,0.1467747837305069,0.13652461767196655,0.5076854228973389,A,0.44835159182548523,0,0.021595748141407967,-0.004539456218481064
0.735962450504303,0.2222832441329956,0.8043718338012695,0.5447790622711182,0.7463422417640686,0.0,0.0,1.0,0.7876862287521362,0.6016406416893005,0.40537115931510925,C,0.559235155582428,1,0.1004805788397789,-0.0186934731900692
0.7680714130401611,0.26065686345100403,0.7595731616020203,0.5007619261741638,0.67315673828125,0.0,0.0,1.0,0.49049946665763855,0.520920991897583,0.41435596346855164,C,0.6216655373573303,1,0.06090649962425232,-0.023791439831256866
0.8144558072090149,0.2353193312883377,0.728866696357727,0.4622434079647064,0.7104123830795288,0.0,0.0,1.0,0.1514531672000885,0.46669086813926697,0.7608336210250854,C,0.5786863565444946,0,0.08709006756544113,-0.028282469138503075
0.8338723182678223,0.298073947429657,0.7460321187973022,0.5656222105026245,0.8215126395225525,0.0,1.0,0.0,0.3943248391151428,0.7953922748565674,0.8150550723075867,B,0.6512450575828552,1,0.09803052246570587,-0.017983848229050636
0.7580906748771667,0.27341824769973755,0.6701184511184692,0.38771191239356995,0.7517895698547363,1.0,0.0,0.0,0.2603899836540222,0.2678808867931366,0.21978212893009186,A,0.4352591335773468,0,0.0745384693145752,-0.0016307614278048277
0.7288061380386353,0.22322379052639008,0.7757992744445801,0.371339350938797,0.7555173635482788,1.0,0.0,0.0,0.5252639651298523,0.08533558249473572,0.3726944625377655,A,0.4345846176147461,1,0.08740773051977158,0.0021060332655906677
0.7905122637748718,0.2235698252916336,0.7424020171165466,0.5251249670982361,0.7110444903373718,0.0,0.0,1.0,0.5715340971946716,0.6480045914649963,0.7932611703872681,C,0.6370710730552673,1,0.11827615648508072,-0.01671658828854561
0.8426013588905334,0.2332482784986496,0.7901284694671631,0.5527986884117126,0.8287463188171387,0.0,1.0,0.0,0.8512712717056274,0.9674685001373291,0.858900785446167,B,0.5970455408096313,0,0.12586283683776855,-0.024695951491594315
0.8277773261070251,0.271078497171402,0.7210492491722107,0.46088188886642456,0.6935165524482727,1.0,0.0,0.0,0.1113317683339119,0.37820181250572205,0.11538992077112198,A,0.4145544171333313,1,0.010213905945420265,-0.005454727448523045
0.8000621795654297,0.3056500256061554,0.745624840259552,0.4219571650028229,0.7822551727294922,1.0,0.0,0.0,0.4358099102973938,0.055318765342235565,0.1427774280309677,A,0.339337557554245,0,0.023711318150162697,-0.004708780441433191
0.8602506518363953,0.23252424597740173,0.7439088821411133,0.5979242324829102,0.815557062625885,0.0,1.0,0.0,0.7024641633033752,0.6074952483177185,0.8079457879066467,B,0.7168918251991272,0,0.15384408831596375,-0.016255909577012062
0.7985879778862,0.23308786749839783,0.7689093947410583,0.5360226631164551,0.7327625155448914,1.0,0.0,0.0,0.4767681956291199,0.37875503301620483,0.3326893150806427,A,0.42854174971580505,0,0.06856802850961685,-0.010060851462185383
0.7527068853378296,0.1899014711380005,0.777376115322113,0.5131283402442932,0.6799291372299194,0.0,0.0,1.0,0.1888490617275238,0.2528790533542633,0.8387071490287781,C,0.5606980323791504,0,0.09145647287368774,-0.023096201941370964
0.7649871110916138,0.30268728733062744,0.6825809478759766,0.41539865732192993,0.8042854070663452,0.0,0.0,1.0,0.20397432148456573,0.28194302320480347,0.4831576347351074,C,0.535085141658783,0,0.1129366010427475,-0.00931575521826744
0.8329914808273315,0.23692995309829712,0.7965482473373413,0.4202101528644562,0.7157454490661621,0.0,0.0,1.0,0.16511978209018707,0.5266072750091553,0.9377699494361877,C,0.5810176134109497,0,0.0747932717204094,-0.02630266360938549
0.849997878074646,0.2319636344909668,0.8391287326812744,0.5780466198921204,0.7658765316009521,0.0,1.0,0.0,0.6962051391601562,0.6620593070983887,0.6135109066963196,B,0.7541258335113525,1,0.12104908376932144,-0.013175208121538162
